author_id,author_name,orcid,works_count,citations_sum,oa_share,multi_institution_share,papers_since_2020,coauthors_count,top_concepts,is_key_researcher
https://openalex.org/A5020560480,Franco Scarselli,https://orcid.org/0000-0003-1307-0772,1,149,100.0,100.0,1,2,Computer science (1); Overfitting (1); Modular design (1); Graph (1); Artificial intelligence (1),False
https://openalex.org/A5020780798,Matthias Rupp,https://orcid.org/0000-0002-2934-2958,1,176,100.0,100.0,1,1,Representation (politics) (1); Computer science (1); Artificial intelligence (1); Materials science (1); Cognitive science (1),False
https://openalex.org/A5020978568,Jamal Bentahar,https://orcid.org/0000-0002-3136-4849,1,293,0.0,100.0,1,6,Computer science (1); Transformer (1); Artificial intelligence (1); Machine learning (1); Data science (1),False
https://openalex.org/A5020980906,Sven Gronauer,https://orcid.org/0000-0002-0047-5116,1,655,100.0,0.0,1,1,Reinforcement learning (1); Computer science (1); Reinforcement (1); Domain (mathematical analysis) (1); Artificial intelligence (1),False
https://openalex.org/A5021065751,Hamed Nabizadeh Rafsanjani,https://orcid.org/0000-0003-0306-0853,1,89,100.0,100.0,1,1,Personalization (1); Computer science (1); Plan (archaeology) (1); Architecture (1); Human intelligence (1),False
https://openalex.org/A5021071042,Alexandros Vassiliades,https://orcid.org/0000-0003-4569-503X,1,135,100.0,100.0,1,2,Argumentation theory (1); Computer science (1); Artificial intelligence (1); Probabilistic argumentation (1); Argumentation framework (1),False
https://openalex.org/A5021138620,Elena Hernández-Pereira,https://orcid.org/0000-0001-8666-4075,1,603,100.0,0.0,1,4,Computer science (1); Artificial intelligence (1); Machine learning (1); Process (computing) (1); Active learning (machine learning) (1),False
https://openalex.org/A5021217319,Giandomenico Solimando,https://orcid.org/0009-0000-6627-8820,1,131,100.0,100.0,1,5,Medical diagnosis (1); Computer science (1); Machine learning (1); Artificial intelligence (1); Domain (mathematical analysis) (1),False
https://openalex.org/A5021351968,Tobias Blanke,https://orcid.org/0000-0003-0956-987X,1,97,100.0,100.0,1,15,Terminology (1); Taxonomy (biology) (1); Computer science (1); Data science (1); Management science (1),False
https://openalex.org/A5021479029,Philipp Hacker,https://orcid.org/0000-0002-3006-895X,1,58,0.0,0.0,1,0,Data Protection Act 1998 (1); Promotion (chess) (1); Legislature (1); Task (project management) (1); Training (meteorology) (1),False
https://openalex.org/A5021489599,Jinshuai Bai,https://orcid.org/0000-0002-0753-6428,1,64,100.0,100.0,1,20,Computer science (1); Trustworthiness (1); Accountability (1); Software deployment (1); Health care (1),False
https://openalex.org/A5021580744,Andrew Gritsevskiy,https://orcid.org/0000-0001-8138-8796,1,56,100.0,100.0,1,15,Computer science (1); Benchmark (surveying) (1); Artificial intelligence (1); Machine learning (1); Data science (1),False
https://openalex.org/A5021651425,João P. Moutinho,,1,56,100.0,100.0,1,15,Computer science (1); Benchmark (surveying) (1); Artificial intelligence (1); Machine learning (1); Data science (1),False
https://openalex.org/A5021796022,Sagi Eppel,https://orcid.org/0000-0001-5873-8305,1,56,100.0,100.0,1,15,Computer science (1); Benchmark (surveying) (1); Artificial intelligence (1); Machine learning (1); Data science (1),False
https://openalex.org/A5021920433,Mirko Moscatelli,,1,136,0.0,0.0,1,3,Computer science (1); Machine learning (1); SAFER (1); Benchmark (surveying) (1); Artificial intelligence (1),False
https://openalex.org/A5021973291,Omer Rana,https://orcid.org/0000-0003-3597-2646,1,597,100.0,100.0,1,21,Autonomic computing (1); Computer science (1); Cloud computing (1); Granularity (1); Utility computing (1),False
https://openalex.org/A5022036353,Janne Fagerlund,https://orcid.org/0000-0002-0717-5562,1,77,100.0,100.0,1,2,Curriculum (1); Mathematics education (1); Psychology (1); Literacy (1); Cognition (1),False
https://openalex.org/A5022150387,Sudarshan Nandy,https://orcid.org/0000-0002-2369-4792,1,139,0.0,100.0,1,5,Swarm behaviour (1); Computer science (1); Artificial neural network (1); Benchmark (surveying) (1); Artificial intelligence (1),False
https://openalex.org/A5022293357,Abdullah Albizri,https://orcid.org/0000-0002-6818-2344,1,91,0.0,100.0,1,3,Computer science (1); Artificial intelligence (1); Construct (python library) (1); Domain (mathematical analysis) (1); Transparency (behavior) (1),False
https://openalex.org/A5022379007,David Quintana,https://orcid.org/0000-0003-0320-1695,1,179,100.0,100.0,1,3,Cryptocurrency (1); Computer science (1); Convolutional neural network (1); Artificial neural network (1); Convolution (computer science) (1),False
https://openalex.org/A5022424856,Kfir Y. Levy,https://orcid.org/0000-0003-1236-2626,1,330,100.0,100.0,1,6,Field (mathematics) (1); Computer science (1); Management science (1); Power (physics) (1); Accountability (1),False
https://openalex.org/A5022425580,Teresa Cerratto Pargman,https://orcid.org/0000-0001-6389-0467,1,136,100.0,100.0,1,3,Skepticism (1); Perception (1); Psychology (1); Artificial intelligence (1); Equity (law) (1),False
https://openalex.org/A5022436711,S.J. Porter,https://orcid.org/0000-0002-7481-6278,1,104,0.0,100.0,1,5,Artificial intelligence (1); Computer science (1); Engineering (1); Data science (1); Management science (1),False
https://openalex.org/A5022468509,Dai‐In Danny Han,https://orcid.org/0000-0001-7839-6760,1,206,0.0,100.0,1,3,Human–computer interaction (1); Computer science (1); AI in Service Interactions (1); Digital Marketing and Social Media (1); Technology Adoption and User Behaviour (1),False
https://openalex.org/A5022581666,Mario Krenn,https://orcid.org/0000-0003-1620-9207,1,56,100.0,100.0,1,15,Computer science (1); Benchmark (surveying) (1); Artificial intelligence (1); Machine learning (1); Data science (1),False
https://openalex.org/A5022617117,Jorge D. Camba,https://orcid.org/0000-0001-5384-3253,1,107,100.0,100.0,1,2,Computer science (1); Generative grammar (1); Artificial intelligence (1); Data science (1); Online Learning and Analytics (1),False
https://openalex.org/A5022626150,Patrick van der Smagt,https://orcid.org/0000-0003-4418-4916,1,290,100.0,100.0,1,4,Computer science (1); Quantum (1); Electronic circuit (1); Generalization (1); Artificial neural network (1),False
https://openalex.org/A5022668877,David L. Hughes,https://orcid.org/0000-0001-5880-8529,1,1163,100.0,100.0,1,13,Coronavirus disease 2019 (COVID-19) (1); Pandemic (1); Work (physics) (1); Key (lock) (1); Big data (1),False
https://openalex.org/A5022713595,Christian Montag,https://orcid.org/0000-0001-8112-0837,1,243,100.0,100.0,1,9,German (1); Scale (ratio) (1); Psychology (1); Context (archaeology) (1); China (1),False
https://openalex.org/A5022730749,Athanasios Polyportis,https://orcid.org/0000-0001-9122-6280,1,51,100.0,0.0,1,0,Psychology (1); Comprehension (1); Field (mathematics) (1); Control (management) (1); Longitudinal study (1),False
https://openalex.org/A5022937525,Theodoros Evgeniou,https://orcid.org/0000-0001-9525-6110,1,54,100.0,100.0,1,3,Artificial intelligence (1); Variety (cybernetics) (1); Computer science (1); Telemedicine (1); Health care (1),False
https://openalex.org/A5023007469,Franco Turini,https://orcid.org/0000-0001-6789-5476,1,122,100.0,100.0,1,5,Black box (1); Computer science (1); Artificial intelligence (1); Machine learning (1); Set (abstract data type) (1),False
https://openalex.org/A5023012891,Asad Abbas,https://orcid.org/0000-0003-1395-4009,1,51,100.0,100.0,1,4,Mediation (1); Computational thinking (1); Artificial intelligence (1); Computer science (1); Adaptation (eye) (1),False
https://openalex.org/A5023253601,Mouaz H. Al‐Mallah,https://orcid.org/0000-0003-2348-0484,1,166,0.0,100.0,1,3,Interpretability (1); Machine learning (1); Artificial intelligence (1); Computer science (1); Decision tree (1),False
https://openalex.org/A5023471278,Vincenzo Lomonaco,https://orcid.org/0000-0001-8308-6599,1,109,100.0,100.0,1,3,Computer science (1); Forgetting (1); Artificial intelligence (1); Machine learning (1); Artificial neural network (1),False
https://openalex.org/A5023474148,Hazem Abdelkawy,https://orcid.org/0000-0003-4401-8192,1,211,100.0,100.0,1,2,Computer science (1); Facial expression (1); Deep learning (1); Modalities (1); Artificial intelligence (1),False
https://openalex.org/A5023504178,Oleksandra Poquet,https://orcid.org/0000-0001-9782-816X,1,278,100.0,100.0,1,10,Dialogical self (1); Knowledge management (1); Cognition (1); Computer science (1); Test (biology) (1),False
https://openalex.org/A5023528725,Jarrod R. McClean,https://orcid.org/0000-0002-2809-0509,1,290,100.0,100.0,1,4,Computer science (1); Quantum (1); Electronic circuit (1); Generalization (1); Artificial neural network (1),False
https://openalex.org/A5023655769,Carlo Combi,https://orcid.org/0000-0002-4837-4701,1,125,100.0,100.0,1,6,Manifesto (1); Computer science (1); Field (mathematics) (1); Artificial intelligence (1); Biomedicine (1),False
https://openalex.org/A5023803268,Fethulah Smailbegovic,,1,34,100.0,100.0,1,4,Artificial intelligence (1); Computer science (1); Artificial neural network (1); Digital watermarking (1); Cloning (programming) (1),False
https://openalex.org/A5023828527,Tamer Abuhmed,https://orcid.org/0000-0001-9232-4843,1,208,0.0,100.0,1,3,Artificial intelligence (1); Computer science (1); Deep learning (1); Convolutional neural network (1); Machine learning (1),False
https://openalex.org/A5023880578,Thomas K. F. Chiu,https://orcid.org/0000-0003-2887-5477,1,105,100.0,100.0,1,3,Pace (1); Teamwork (1); Curriculum (1); Context (archaeology) (1); Literacy (1),False
https://openalex.org/A5023904661,Emil M. Petriu,https://orcid.org/0000-0002-0274-1035,1,116,0.0,100.0,1,3,Reinforcement learning (1); Computer science (1); Artificial neural network (1); Particle swarm optimization (1); Gradient descent (1),False
https://openalex.org/A5024107021,Manuel Núñez,https://orcid.org/0000-0001-9808-6401,1,216,100.0,0.0,1,2,Computer science (1); Quality (philosophy) (1); Machine learning (1); Artificial intelligence (1); Air quality index (1),False
https://openalex.org/A5024191250,Ajith Kumar Parlikad,https://orcid.org/0000-0001-6214-1739,1,597,100.0,100.0,1,21,Autonomic computing (1); Computer science (1); Cloud computing (1); Granularity (1); Utility computing (1),False
https://openalex.org/A5024258131,Panagiotis Pintelas,https://orcid.org/0000-0001-8436-2743,1,758,0.0,0.0,1,2,Computer science (1); Artificial intelligence (1); Deep learning (1); Machine learning (1); Convolutional neural network (1),False
https://openalex.org/A5024290939,Sunday Adewale Olaleye,https://orcid.org/0000-0002-0266-3989,1,105,100.0,100.0,1,3,Pace (1); Teamwork (1); Curriculum (1); Context (archaeology) (1); Literacy (1),False
https://openalex.org/A5024402186,Andreas Kuhnle,https://orcid.org/0000-0001-7380-7276,1,135,100.0,0.0,1,4,Reinforcement learning (1); Computer science (1); Production (economics) (1); Heuristics (1); Job shop (1),False
https://openalex.org/A5024473397,Sharif Naser Makhadmeh,https://orcid.org/0000-0002-2894-7998,1,160,100.0,100.0,1,11,Artificial intelligence (1); Computer science (1); Coronavirus disease 2019 (COVID-19) (1); Machine learning (1); Deep learning (1),False
https://openalex.org/A5024505700,Fosca Giannotti,https://orcid.org/0000-0003-3099-3835,1,122,100.0,100.0,1,5,Black box (1); Computer science (1); Artificial intelligence (1); Machine learning (1); Set (abstract data type) (1),False
https://openalex.org/A5024512431,Johnu George,,1,93,100.0,100.0,1,73,Benchmarking (1); Software deployment (1); Computer science (1); Process (computing) (1); Health care (1),False
https://openalex.org/A5024670650,Steve Uhlig,https://orcid.org/0000-0001-6251-6836,1,597,100.0,100.0,1,21,Autonomic computing (1); Computer science (1); Cloud computing (1); Granularity (1); Utility computing (1),False
https://openalex.org/A5024691385,Pedro Baena‐Luna,https://orcid.org/0000-0002-8509-0222,1,123,100.0,100.0,1,3,Computer science (1); Scopus (1); Field (mathematics) (1); Aside (1); Human resource management (1),False
https://openalex.org/A5024940057,Joshua Hatherley,https://orcid.org/0000-0002-8581-9669,1,79,0.0,100.0,1,13,Blame (1); Generative grammar (1); Quality (philosophy) (1); Asymmetry (1); Generative model (1),False
https://openalex.org/A5024973618,Pierre Dersin,https://orcid.org/0000-0003-2268-5277,1,467,100.0,100.0,1,5,Prognostics (1); Deep learning (1); Computer science (1); Thriving (1); Field (mathematics) (1),False
https://openalex.org/A5025092398,Arianna Traviglia,https://orcid.org/0000-0002-4508-1540,1,274,100.0,100.0,1,5,Machine learning (1); Computer science (1); Artificial intelligence (1); Variety (cybernetics) (1); Supervised learning (1),False
https://openalex.org/A5025252179,Anna Ferrari,https://orcid.org/0000-0001-5718-630X,1,82,100.0,100.0,1,3,Computer science (1); Artificial intelligence (1); Personalization (1); Machine learning (1); Deep learning (1),False
https://openalex.org/A5025338673,Leena Abdelwahab Mohamed Elsharif,,1,128,100.0,100.0,1,16,Medical education (1); Cross-sectional study (1); Field (mathematics) (1); Positive attitude (1); Perception (1),False
https://openalex.org/A5025342513,Holger H. Hoos,https://orcid.org/0000-0003-0629-0099,1,82,100.0,100.0,1,6,Computer science (1); Artificial intelligence (1); Machine learning (1); Hyperparameter (1); Set (abstract data type) (1),False
https://openalex.org/A5025373665,Josep Arús‐Pous,https://orcid.org/0000-0002-9860-2944,1,240,0.0,0.0,1,5,Recurrent neural network (1); Computer science (1); Artificial neural network (1); Artificial intelligence (1); Deep learning (1),False
https://openalex.org/A5025481201,Nir Kshetri,https://orcid.org/0000-0002-1408-4212,1,2960,100.0,100.0,1,72,Transformative learning (1); Generative grammar (1); Knowledge management (1); Hospitality (1); Engineering ethics (1),False
https://openalex.org/A5025545139,Rayna Sariyska,https://orcid.org/0000-0002-4895-4271,1,243,100.0,100.0,1,9,German (1); Scale (ratio) (1); Psychology (1); Context (archaeology) (1); China (1),False
https://openalex.org/A5025547740,Ahmed Khalifa,https://orcid.org/0000-0002-7839-9432,1,120,100.0,100.0,1,5,Deep learning (1); Computer science (1); Artificial intelligence (1); Content (measure theory) (1); Solver (1),False
https://openalex.org/A5025701458,Jack G. Conrad,https://orcid.org/0000-0001-9114-9385,1,44,100.0,100.0,1,6,Artificial intelligence (1); Variety (cybernetics) (1); Legal aspects of computing (1); Philosophy of law (1); Computer science (1),False
https://openalex.org/A5025775352,Sahil Nalawade,https://orcid.org/0000-0002-5440-8357,1,93,100.0,100.0,1,73,Benchmarking (1); Software deployment (1); Computer science (1); Process (computing) (1); Health care (1),False
https://openalex.org/A5025780758,Jurgita Černevičienė,https://orcid.org/0000-0002-9032-0723,1,95,100.0,0.0,1,1,Computer science (1); Artificial intelligence (1); Financial services (1); Finance (1); Business (1),False
https://openalex.org/A5025798902,Liam Schoneveld,https://orcid.org/0000-0002-7324-6234,1,211,100.0,100.0,1,2,Computer science (1); Facial expression (1); Deep learning (1); Modalities (1); Artificial intelligence (1),False
https://openalex.org/A5025874707,Feixiang Zhou,https://orcid.org/0000-0003-4939-9393,1,306,100.0,100.0,1,8,Segmentation (1); Deep learning (1); Artificial intelligence (1); Computer science (1); Image segmentation (1),False
https://openalex.org/A5025890612,George Siemens,https://orcid.org/0000-0002-9567-9794,1,278,100.0,100.0,1,10,Dialogical self (1); Knowledge management (1); Cognition (1); Computer science (1); Test (biology) (1),False
https://openalex.org/A5025922642,B. Linares-Barranco,https://orcid.org/0000-0002-1813-4889,1,61,100.0,100.0,1,3,Computer science (1); Deep learning (1); Crossbar switch (1); Memristor (1); Robustness (evolution) (1),False
https://openalex.org/A5026033118,Emiliano Schena,https://orcid.org/0000-0002-9696-1265,1,151,100.0,100.0,1,11,Computer science (1); Artificial intelligence (1); Convolutional neural network (1); Materials science (1); Soft robotics (1),False
https://openalex.org/A5026311408,Stephan A. van Gils,https://orcid.org/0000-0003-0528-4324,1,89,100.0,100.0,1,9,Convolutional neural network (1); Deep learning (1); Computer science (1); Artificial intelligence (1); Circulating tumor cell (1),False
https://openalex.org/A5026316774,Mariusz Kubanek,https://orcid.org/0000-0001-9651-9525,1,117,100.0,0.0,1,1,Garbage (1); Plastic waste (1); Sorting (1); Computer science (1); Process (computing) (1),False
https://openalex.org/A5026425758,Pietro Bonardi,,1,70,0.0,0.0,1,3,Quantum machine learning (1); Computer science (1); Quantum computer (1); Quantum network (1); Quantum (1),False
https://openalex.org/A5026451495,Wojciech Samek,https://orcid.org/0000-0002-6283-3265,1,223,100.0,100.0,1,6,Pruning (1); Interpretability (1); Computer science (1); Artificial intelligence (1); Convolutional neural network (1),False
https://openalex.org/A5026549557,Sven Koenig,https://orcid.org/0000-0002-5458-094X,1,127,100.0,100.0,1,4,Informal education (1); Formal education (1); Economics education (1); Mathematics education (1); Literacy (1),False
https://openalex.org/A5026591190,Steffen Limmer,https://orcid.org/0000-0003-2385-7886,1,82,100.0,100.0,1,6,Computer science (1); Artificial intelligence (1); Machine learning (1); Hyperparameter (1); Set (abstract data type) (1),False
https://openalex.org/A5026597132,Markus Svensén,,1,467,100.0,100.0,1,5,Prognostics (1); Deep learning (1); Computer science (1); Thriving (1); Field (mathematics) (1),False
https://openalex.org/A5027029105,Gerald Steinbauer,,1,127,100.0,100.0,1,4,Informal education (1); Formal education (1); Economics education (1); Mathematics education (1); Literacy (1),False
https://openalex.org/A5027095496,Marco Podda,https://orcid.org/0000-0003-1497-9515,1,293,100.0,0.0,1,3,Exposition (narrative) (1); Computer science (1); Deep learning (1); Artificial intelligence (1); Data science (1),False
https://openalex.org/A5027140648,Daniel Palacios‐Alonso,https://orcid.org/0000-0001-6063-4898,1,282,100.0,100.0,1,40,Artificial intelligence (1); Field (mathematics) (1); Computer science (1); Robotics (1); Applications of artificial intelligence (1),False
https://openalex.org/A5027156398,Joost F. Swennenhuis,https://orcid.org/0000-0001-7030-6804,1,89,100.0,100.0,1,9,Convolutional neural network (1); Deep learning (1); Computer science (1); Artificial intelligence (1); Circulating tumor cell (1),False
https://openalex.org/A5027214929,Ram Machlev,https://orcid.org/0000-0002-8003-4248,1,330,100.0,100.0,1,6,Field (mathematics) (1); Computer science (1); Management science (1); Power (physics) (1); Accountability (1),False
https://openalex.org/A5027312442,Bernard Grabot,https://orcid.org/0000-0002-2694-9113,1,345,100.0,100.0,1,4,Computer science (1); Control (management) (1); Production planning (1); Key (lock) (1); Production (economics) (1),False
https://openalex.org/A5027323776,Andreas Sesing-Wagenpfeil,https://orcid.org/0000-0003-0894-5407,1,506,100.0,100.0,1,7,Perspective (graphical) (1); Stakeholder (1); Knowledge management (1); Management science (1); Computer science (1),False
https://openalex.org/A5027392145,Andrea Aliperta,,1,151,100.0,100.0,1,11,Computer science (1); Artificial intelligence (1); Convolutional neural network (1); Materials science (1); Soft robotics (1),False
https://openalex.org/A5027398343,Stefano Silvestrini,https://orcid.org/0000-0003-2664-443X,1,49,100.0,0.0,1,1,Artificial intelligence (1); Artificial neural network (1); Spacecraft (1); Computer science (1); Deep learning (1),False
https://openalex.org/A5027416202,Ilia Polian,https://orcid.org/0000-0002-6563-2725,1,34,100.0,100.0,1,4,Artificial intelligence (1); Computer science (1); Artificial neural network (1); Digital watermarking (1); Cloning (programming) (1),False
https://openalex.org/A5027475739,Dennis Koehn,,1,153,0.0,100.0,1,2,Clickstream (1); Computer science (1); Machine learning (1); Artificial intelligence (1); Revenue (1),False
https://openalex.org/A5027613326,Marc Alier,https://orcid.org/0000-0003-3922-1516,1,107,100.0,100.0,1,2,Computer science (1); Generative grammar (1); Artificial intelligence (1); Data science (1); Online Learning and Analytics (1),False
https://openalex.org/A5027834485,Ujjwal Baid,https://orcid.org/0000-0001-5246-2088,1,93,100.0,100.0,1,73,Benchmarking (1); Software deployment (1); Computer science (1); Process (computing) (1); Health care (1),False
https://openalex.org/A5027997476,Zhenge Jia,https://orcid.org/0000-0002-0554-3608,1,65,100.0,100.0,1,9,Sustainability (1); Computer science (1); Health care (1); Resource (disambiguation) (1); Domain (mathematical analysis) (1),False
https://openalex.org/A5028018380,Jane Matthews,https://orcid.org/0000-0003-3367-9278,1,104,0.0,100.0,1,5,Artificial intelligence (1); Computer science (1); Engineering (1); Data science (1); Management science (1),False
https://openalex.org/A5028264043,Friederike Jungmann,https://orcid.org/0000-0002-9600-4094,1,392,100.0,100.0,1,13,Computer science (1); USable (1); Inference (1); Convolutional neural network (1); Encryption (1),False
https://openalex.org/A5028443181,Paulo B. Lourénço,https://orcid.org/0000-0001-8459-0199,1,229,0.0,100.0,1,4,Compressive strength (1); Mortar (1); Computational Science and Engineering (1); Composite material (1); Computer science (1),False
https://openalex.org/A5028500163,S. M. Riazul Islam,https://orcid.org/0000-0003-2968-9561,1,208,0.0,100.0,1,3,Artificial intelligence (1); Computer science (1); Deep learning (1); Convolutional neural network (1); Machine learning (1),False
https://openalex.org/A5028558729,Francisco Valente,https://orcid.org/0000-0001-6964-9391,1,56,100.0,100.0,1,15,Computer science (1); Benchmark (surveying) (1); Artificial intelligence (1); Machine learning (1); Data science (1),False
https://openalex.org/A5028615417,José Luis Vázquez Noguera,https://orcid.org/0000-0002-9766-4182,1,138,0.0,100.0,1,4,Technical analysis (1); Trading strategy (1); Computer science (1); Support vector machine (1); Machine learning (1),False
https://openalex.org/A5028695671,Jason Bennett Thatcher,https://orcid.org/0000-0002-7136-8836,1,31,0.0,100.0,1,4,Generative grammar (1); Foundation (evidence) (1); Scholarship (1); Constructive (1); Artificial intelligence (1),False
https://openalex.org/A5028704962,Owolabi Paul Adelana,https://orcid.org/0000-0002-4829-5106,1,273,100.0,100.0,1,4,Relevance (law) (1); Psychology (1); Variance (accounting) (1); Structural equation modeling (1); Anxiety (1),False
https://openalex.org/A5028747794,Holger Hermanns,https://orcid.org/0000-0002-2766-9615,1,506,100.0,100.0,1,7,Perspective (graphical) (1); Stakeholder (1); Knowledge management (1); Management science (1); Computer science (1),False
https://openalex.org/A5028974886,Siyuan Lu,https://orcid.org/0000-0001-6720-1323,1,149,100.0,100.0,1,4,Computer science (1); Graph (1); Artificial intelligence (1); Convolutional neural network (1); Representation (politics) (1),False
https://openalex.org/A5029168469,Audrius Kabašinskas,https://orcid.org/0000-0001-6863-5895,1,95,100.0,0.0,1,1,Computer science (1); Artificial intelligence (1); Financial services (1); Finance (1); Business (1),False
https://openalex.org/A5029407443,Dieter Kraus,https://orcid.org/0000-0002-5123-9391,1,87,100.0,100.0,1,2,Computer science (1); Deep learning (1); Artificial intelligence (1); Convolutional neural network (1); Sonar (1),False
https://openalex.org/A5029438736,Mario Villaizán-Vallelado,https://orcid.org/0009-0002-0754-1742,1,18,0.0,100.0,1,3,Computer science (1); Artificial intelligence (1); Leverage (statistics) (1); Embedding (1); Categorical variable (1),False
https://openalex.org/A5029512928,Ammar Kamal Abasi,https://orcid.org/0000-0003-0725-6167,1,160,100.0,100.0,1,11,Artificial intelligence (1); Computer science (1); Coronavirus disease 2019 (COVID-19) (1); Machine learning (1); Deep learning (1),False
https://openalex.org/A5029965986,Eunyoung Sung,https://orcid.org/0000-0003-1903-8538,1,206,0.0,100.0,1,3,Human–computer interaction (1); Computer science (1); AI in Service Interactions (1); Digital Marketing and Social Media (1); Technology Adoption and User Behaviour (1),False
https://openalex.org/A5030339992,Einav Peretz-Andersson,,1,115,100.0,100.0,1,3,Orchestration (1); Knowledge management (1); Manufacturing engineering (1); Business (1); Computer science (1),False
https://openalex.org/A5030403062,Lukas-Valentin Herm,https://orcid.org/0000-0002-0101-5429,1,109,100.0,100.0,1,3,Computer science (1); Artificial intelligence (1); Algorithm (1); Human–computer interaction (1); Explainable Artificial Intelligence (XAI) (1),False
https://openalex.org/A5030414414,Habiba Arshad,,1,122,100.0,100.0,1,6,Computer science (1); Artificial intelligence (1); Convolutional neural network (1); Pattern recognition (psychology) (1); Feature selection (1),False
https://openalex.org/A5030450694,Biagio Ricciuti,https://orcid.org/0000-0002-0651-2678,1,93,100.0,100.0,1,73,Benchmarking (1); Software deployment (1); Computer science (1); Process (computing) (1); Health care (1),False
https://openalex.org/A5030517911,Rodrigo Pérez Fernández,https://orcid.org/0000-0002-9619-2865,1,51,100.0,100.0,1,4,Mediation (1); Computational thinking (1); Artificial intelligence (1); Computer science (1); Adaptation (eye) (1),False
https://openalex.org/A5030936455,Soumya K. Ghosh,https://orcid.org/0000-0001-8359-581X,1,597,100.0,100.0,1,21,Autonomic computing (1); Computer science (1); Cloud computing (1); Granularity (1); Utility computing (1),False
https://openalex.org/A5031155155,Rami Bahsoon,https://orcid.org/0000-0002-1139-5795,1,597,100.0,100.0,1,21,Autonomic computing (1); Computer science (1); Cloud computing (1); Granularity (1); Utility computing (1),False
https://openalex.org/A5031171331,Jan Marco Leimeister,https://orcid.org/0000-0002-1990-2894,1,174,100.0,100.0,1,3,Quality (philosophy) (1); Generative grammar (1); Literacy (1); Context (archaeology) (1); Curriculum (1),False
https://openalex.org/A5031182653,Lauri Salmela,https://orcid.org/0000-0002-9836-7163,1,188,0.0,100.0,1,5,Supercontinuum (1); Ultrashort pulse (1); Nonlinear system (1); Photonics (1); Pulse (music) (1),False
https://openalex.org/A5031315168,Michał Araszkiewicz,https://orcid.org/0000-0003-2524-3976,1,44,100.0,100.0,1,6,Artificial intelligence (1); Variety (cybernetics) (1); Legal aspects of computing (1); Philosophy of law (1); Computer science (1),False
https://openalex.org/A5031590404,Pekka Mertala,https://orcid.org/0000-0002-3835-0220,1,77,100.0,100.0,1,2,Curriculum (1); Mathematics education (1); Psychology (1); Literacy (1); Cognition (1),False
https://openalex.org/A5031717380,Michael H. Rosenthal,https://orcid.org/0000-0002-5085-3904,1,93,100.0,100.0,1,73,Benchmarking (1); Software deployment (1); Computer science (1); Process (computing) (1); Health care (1),False
https://openalex.org/A5031779345,Joachim Böcker,,1,61,100.0,0.0,1,2,Computer science (1); Artificial neural network (1); Thermal (1); State space (1); Artificial intelligence (1),False
https://openalex.org/A5031855942,Соломія Федушко,,1,60,100.0,100.0,1,4,Computer science (1); Artificial intelligence (1); Machine learning (1); Feature selection (1); Artificial neural network (1),False
https://openalex.org/A5031929045,Solomon Sunday Oyelere,https://orcid.org/0000-0001-9895-6796,1,273,100.0,100.0,1,4,Relevance (law) (1); Psychology (1); Variance (accounting) (1); Structural equation modeling (1); Anxiety (1),False
https://openalex.org/A5031986832,Ahmed Al‐Asadi,https://orcid.org/0000-0002-5052-1969,1,64,100.0,100.0,1,20,Computer science (1); Trustworthiness (1); Accountability (1); Software deployment (1); Health care (1),False
https://openalex.org/A5032004024,Pedro Gómez‐Vilda,https://orcid.org/0000-0003-3283-378X,1,282,100.0,100.0,1,40,Artificial intelligence (1); Field (mathematics) (1); Computer science (1); Robotics (1); Applications of artificial intelligence (1),False
https://openalex.org/A5032314861,Yaochu Jin,https://orcid.org/0000-0003-1100-0631,1,306,100.0,100.0,1,8,Segmentation (1); Deep learning (1); Artificial intelligence (1); Computer science (1); Image segmentation (1),False
https://openalex.org/A5032520714,Lokesh Sharma,https://orcid.org/0000-0002-4245-9528,1,151,100.0,100.0,1,3,Computer science (1); Artificial intelligence (1); Intrusion detection system (1); Deep learning (1); Machine learning (1),False
https://openalex.org/A5032555497,Eman Mohammed sharif Ahmed,,1,128,100.0,100.0,1,16,Medical education (1); Cross-sectional study (1); Field (mathematics) (1); Positive attitude (1); Perception (1),False
https://openalex.org/A5032638290,Tobias Meisen,https://orcid.org/0000-0002-1969-559X,1,87,100.0,100.0,1,2,Computer science (1); Deep learning (1); Artificial intelligence (1); Convolutional neural network (1); Sonar (1),False
https://openalex.org/A5032655161,Olusola Abayomi‐Alli,https://orcid.org/0000-0003-2513-5318,1,154,0.0,100.0,1,3,Computer science (1); Artificial intelligence (1); Deep learning (1); Convolutional neural network (1); Artificial neural network (1),False
https://openalex.org/A5032708536,John H. Holmes,https://orcid.org/0000-0003-2167-3602,1,125,100.0,100.0,1,6,Manifesto (1); Computer science (1); Field (mathematics) (1); Artificial intelligence (1); Biomedicine (1),False
https://openalex.org/A5032883585,Gang Mei,https://orcid.org/0000-0003-0026-5423,1,170,100.0,100.0,1,2,Landslide (1); Warning system (1); Computer science (1); Computational Science and Engineering (1); Early warning system (1),False
https://openalex.org/A5032953103,Suyash Shukla,https://orcid.org/0000-0002-8243-6603,1,107,100.0,100.0,1,4,Phishing (1); Deep learning (1); Artificial intelligence (1); Machine learning (1); Computer science (1),False
