Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
76;21101039065;"Ethics in Progress";journal;"20849257";"Adam Mickiewicz University, Faculty of Philosophy";Yes;Yes;0,115;Q4;6;21;61;614;4;60;0,08;29,24;54,17;0;5;Poland;Eastern Europe;"Adam Mickiewicz University, Faculty of Philosophy";"2010-2024";"Philosophy (Q3); Developmental and Educational Psychology (Q4); Education (Q4); Psychology (miscellaneous) (Q4)";"Arts and Humanities; Psychology; Social Sciences"
77;21100873638;"Philologia Estonica Tallinnensis";journal;"25046624, 25046616";"Tallinn University";Yes;No;0,113;Q4;5;12;26;489;4;25;0,22;40,75;96,00;0;0;Estonia;Eastern Europe;"Tallinn University";"2016-2024";"Literature and Literary Theory (Q2); Linguistics and Language (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
78;21100913650;"Teaching of Mathematics";journal;"14514966, 24061077";"Drustvo Matematicara Srbije";Yes;Yes;0,112;Q4;10;12;28;187;4;27;0,11;15,58;50,00;0;0;Serbia;Eastern Europe;"Drustvo Matematicara Srbije";"1998-2024";"Education (Q4); Mathematics (miscellaneous) (Q4)";"Mathematics; Social Sciences"
79;21101049681;"Verbum (Lithuania)";journal;"20296223, 25388746";"Vilnius University Press";Yes;Yes;0,104;Q4;2;8;19;215;4;18;0,29;26,88;83,33;0;0;Lithuania;Eastern Europe;"Vilnius University Press";"2019-2025";"Education (Q4); Linguistics and Language (Q4)";"Social Sciences"
80;19600157337;"Acta Comeniana";journal;"02315955";"Academy of Sciences of the Czech Republic";No;No;0,102;Q4;4;4;18;7;1;17;0,09;1,75;50,00;0;0;Czech Republic;Eastern Europe;"Academy of Sciences of the Czech Republic";"2005, 2007, 2009-2022";"Cultural Studies (Q4); Education (Q4); History (Q4); Philosophy (Q4); Religious Studies (Q4)";"Arts and Humanities; Social Sciences"
81;21100996952;"Annales Universitates Paedagogicae Cracoviensis. Studia ad Didacticam Mathematicae Pertinentia";journal;"20809751, 2450341X";"Uniwersytet Pedagogiczny";Yes;No;0,102;Q4;3;14;35;250;5;34;0,13;17,86;69,23;0;0;Poland;Eastern Europe;"Uniwersytet Pedagogiczny";"2019-2023";"Education (Q4); Mathematics (miscellaneous) (Q4)";"Mathematics; Social Sciences"
82;21101047721;"Human Research in Rehabilitation";journal;"22329935, 2232996X";"Institute for Human Rehabilitation";Yes;Yes;0,102;Q4;4;23;57;703;6;56;0,09;30,57;63,79;0;9;Bosnia and Herzegovina;Eastern Europe;"Institute for Human Rehabilitation";"2019-2024";"Education (Q4); Rehabilitation (Q4); Social Psychology (Q4)";"Medicine; Psychology; Social Sciences"
83;21101039071;"Acta Facultatis Philosophicae Universitatis Ostravienis Studia Germanistica";journal;"25710273, 1803408X";"University of Ostrava, Faculty of Arts";Yes;Yes;0,101;Q4;2;14;44;441;2;44;0,06;31,50;57,89;0;0;Czech Republic;Eastern Europe;"University of Ostrava, Faculty of Arts";"2019-2024";"Cultural Studies (Q4); Education (Q4); Linguistics and Language (Q4); Literature and Literary Theory (Q4)";"Arts and Humanities; Social Sciences"
84;21100332241;"Aussiger Beitrage";journal;"18026419";"Jan-Evangelista-Purkyne-University";No;No;0,101;Q4;3;22;44;491;1;36;0,03;22,32;71,43;0;0;Czech Republic;Eastern Europe;"Jan-Evangelista-Purkyne-University";"2013-2024";"Education (Q4); Linguistics and Language (Q4); Literature and Literary Theory (Q4)";"Arts and Humanities; Social Sciences"
85;21101052865;"Detskie Chtenia";journal;"26867052, 23045817";"Institute of Russian Literature (The Pushkin House), Russian Academy of Sciences";Yes;Yes;0,101;Q4;3;39;125;579;9;123;0,08;14,85;66,67;0;2;Russian Federation;Eastern Europe;"Institute of Russian Literature (The Pushkin House), Russian Academy of Sciences";"2019-2024";"Education (Q4); Literature and Literary Theory (Q4)";"Arts and Humanities; Social Sciences"
86;21100874728;"In Esse: English Studies in Albania";journal;"20787413";"Albanian Society for the Study of English";No;No;0,101;Q4;2;10;35;276;1;30;0,00;27,60;50,00;0;2;Albania;Eastern Europe;"Albanian Society for the Study of English";"2017-2024";"Literature and Literary Theory (Q3); Education (Q4); Linguistics and Language (Q4)";"Arts and Humanities; Social Sciences"
87;21101063020;"Journal of Linguistic and Intercultural Education";journal;"20656599";"Universitatea "1 Decembrie 1918" Alba Iulia";No;No;0,101;Q4;2;26;61;772;4;61;0,13;29,69;84,00;0;7;Romania;Eastern Europe;"Universitatea "1 Decembrie 1918" Alba Iulia";"2019-2022";"Education (Q4); Linguistics and Language (Q4)";"Social Sciences"
88;21100976733;"Przeglad Rusycystyczny";journal;"0137298X";"Polskie Towarzystwo Rusycystyczne";Yes;Yes;0,100;Q4;2;61;167;1612;4;163;0,01;26,43;62,71;0;3;Poland;Eastern Europe;"Polskie Towarzystwo Rusycystyczne";"2019-2024";"Cultural Studies (Q4); Education (Q4); Linguistics and Language (Q4); Literature and Literary Theory (Q4); Philosophy (Q4)";"Arts and Humanities; Social Sciences"
89;21101226103;"Acta Iadertina";journal;"18453392, 18491243";"University of Zadar";No;No;;-;2;13;27;414;2;26;0,07;31,85;92,59;0;0;Croatia;Eastern Europe;"University of Zadar";"2020-2024";"Education; Philosophy; Social Sciences (miscellaneous)";"Arts and Humanities; Social Sciences"
90;21101155946;"Acta Universitatis Lodziensis. Folia Historica";journal;"24506990, 02086050";"Lodz University Press";Yes;Yes;;-;1;40;46;1241;1;42;0,02;31,03;32,43;0;5;Poland;Eastern Europe;"Lodz University Press";"2020-2024";"Arts and Humanities (miscellaneous); Education; History";"Arts and Humanities; Social Sciences"
91;21101248337;"Advanced Education";journal;"24093351, 24108286";"National Technical University of Ukraine Igor Sikorsky Kyiv Polytechnic Institute";Yes;No;;-;7;24;67;849;46;67;0,69;35,38;86,76;0;0;Ukraine;Eastern Europe;"National Technical University of Ukraine Igor Sikorsky Kyiv Polytechnic Institute";"2020-2024";"Education";"Social Sciences"
92;21100787020;"Astra Salvensis (discontinued)";journal;"23441887, 23934727";"Transilvanian Association for the Literarure and Culture of Romanian People (ASTRA)";Yes;Yes;;-;15;52;284;2308;91;280;0,36;44,38;52,94;0;22;Romania;Eastern Europe;"Transilvanian Association for the Literarure and Culture of Romanian People (ASTRA)";"2013-2022";"Cultural Studies; Education; History; Linguistics and Language; Literature and Literary Theory; Philosophy; Religious Studies";"Arts and Humanities; Social Sciences"
93;21101134424;"Baltic Journal of Health and Physical Activity";journal;"20801297, 20809999";"Gdansk University of Physical Education and Sport";Yes;Yes;;-;10;29;207;1102;163;207;0,69;38,00;38,32;0;5;Poland;Eastern Europe;"Gdansk University of Physical Education and Sport";"2019-2024";"Education; Health Professions (miscellaneous); Physical Therapy, Sports Therapy and Rehabilitation; Public Health, Environmental and Occupational Health";"Health Professions; Medicine; Social Sciences"
94;21101192681;"Bosniaca";journal;"15125033, 23038888";"National and University Library of Bosnia and Herzegovina";Yes;Yes;;-;1;13;0;630;0;0;0,00;48,46;83,33;0;2;Bosnia and Herzegovina;Eastern Europe;"National and University Library of Bosnia and Herzegovina";"2022-2024";"Cultural Studies; Education; Social Sciences (miscellaneous)";"Social Sciences"
95;21101138521;"Journal of Education Culture and Society";journal;"20811640";"Pro Scientia Publica Foundation";Yes;No;;-;14;75;185;2503;156;185;0,89;33,37;63,16;0;25;Poland;Eastern Europe;"Pro Scientia Publica Foundation";"2019-2024";"Education; History; History and Philosophy of Science; Psychology (miscellaneous); Sociology and Political Science";"Arts and Humanities; Psychology; Social Sciences"
96;21101262994;"Kinesiologia Slovenica";journal;"13182269, 22324062";"University of Ljubljana";No;No;;-;4;38;52;1416;15;49;0,29;37,26;36,45;0;0;Slovenia;Eastern Europe;"University of Ljubljana";"2020-2024";"Anthropology; Education; Health (social science)";"Social Sciences"
97;21101216643;"Magistra Iadertina";journal;"18490018, 18463606";"University of Zadar Department of Teacher and Preschool Teacher Education";Yes;Yes;;-;1;9;23;217;1;23;0,04;24,11;50,00;0;0;Croatia;Eastern Europe;"University of Zadar Department of Teacher and Preschool Teacher Education";"2020-2024";"Arts and Humanities (miscellaneous); Education";"Arts and Humanities; Social Sciences"
98;21101181929;"Mathematics and Education in Mathematics";journal;"13133330, 28154002";"Union of Bulgarian Mathematicians";No;No;;-;3;17;93;220;5;89;0,07;12,94;58,33;0;2;Bulgaria;Eastern Europe;"Union of Bulgarian Mathematicians";"2019-2024";"Applied Mathematics; Computer Science (miscellaneous); Education; Mathematics (miscellaneous)";"Computer Science; Mathematics; Social Sciences"
99;21101124730;"Neonatology";journal;"23082402, 26587424";"Geotar Media Publishing Group";No;No;;-;5;36;112;1309;30;107;0,30;36,36;78,76;0;11;Russian Federation;Eastern Europe;"Geotar Media Publishing Group";"2019-2024";"Education; Family Practice; Medicine (miscellaneous); Pediatrics, Perinatology and Child Health";"Medicine; Social Sciences"
100;21101200961;"Odesa Medical Journal";journal;"22262008";"Odesa National Medical University";No;No;;-;2;31;74;496;3;74;0,03;16,00;61,90;0;14;Ukraine;Eastern Europe;"Odesa National Medical University";"2019, 2021-2024";"Dentistry (miscellaneous); Education; Medicine (miscellaneous); Pharmacology (medical)";"Dentistry; Medicine; Social Sciences"
101;21101119578;"Philological Class";journal;"20712405, 26585235";"Ural State Pedagogical University";Yes;Yes;;-;3;87;306;1831;18;305;0,06;21,05;75,63;0;10;Russian Federation;Eastern Europe;"Ural State Pedagogical University";"2019-2024";"Education; Linguistics and Language; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
102;21101204532;"Prace Literaturoznawcze";journal;"24500798, 23535164";"University of Warmia and Mazury";No;No;;-;1;19;41;596;2;40;0,05;31,37;31,58;0;0;Poland;Eastern Europe;"University of Warmia and Mazury";"2020-2024";"Education; Linguistics and Language; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
103;21101204644;"Rehabilitation and Recreation";journal;"27868354, 27868346";"Publishing House Helvetica";No;No;;-;5;93;0;1586;0;0;0,00;17,05;66,33;0;0;Ukraine;Eastern Europe;"Publishing House Helvetica";"2022-2024";"Education; Physical Therapy, Sports Therapy and Rehabilitation; Rehabilitation";"Health Professions; Medicine; Social Sciences"
104;21101154815;"Rocznik Teologii Katolickiej";journal;"16448855";"Department of Catholic Theology, University of Bialystok";No;No;;-;2;14;41;488;0;41;0,00;34,86;54,55;0;0;Poland;Eastern Europe;"Department of Catholic Theology, University of Bialystok";"2019-2023";"Education; History; Philosophy; Religious Studies";"Arts and Humanities; Social Sciences"
105;21101125267;"Russian Language at School";journal;"26190966, 01316141";"Nash Language Limited Liability Company";No;No;;-;3;69;241;1308;15;237;0,06;18,96;75,38;0;7;Russian Federation;Eastern Europe;"Nash Language Limited Liability Company";"2019-2025";"Education; Linguistics and Language";"Social Sciences"
106;21101128483;"Scientific Herald of Uzhhorod University. Series Physics (discontinued)";journal;"24158038";"Uzhhorod National University";No;No;;-;11;13;39;320;20;39;1,27;24,62;37,04;0;1;Ukraine;Eastern Europe;"Uzhhorod National University";"2019-2024";"Physics and Astronomy (miscellaneous)";"Physics and Astronomy"
107;21101145499;"Slobozhanskyi Herald of Science and Sport";journal;"23116374, 19910177";"Kharkiv State Academy of Physical Culture";Yes;Yes;;-;6;21;243;550;11;243;0,04;26,19;40,79;0;2;Ukraine;Eastern Europe;"Kharkiv State Academy of Physical Culture";"2019-2024";"Education; Physical Therapy, Sports Therapy and Rehabilitation";"Health Professions; Social Sciences"
108;21101195782;"Ukrainian Journal of Cardiology";journal;"1608635X, 26644479";"National Scientific Center Academician M D Strazhesko Institute of Cardiology of the National Academy of Medical Sciences of Ukraine";No;No;;-;4;22;121;531;7;121;0,03;24,14;54,00;0;12;Ukraine;Eastern Europe;"National Scientific Center Academician M D Strazhesko Institute of Cardiology of the National Academy of Medical Sciences of Ukraine";"2019-2024";"Cardiology and Cardiovascular Medicine; Education; Emergency Medical Services; Internal Medicine";"Health Professions; Medicine; Social Sciences"
109;21101173092;"Vestnik Volgogradskogo Gosudarstvennogo Universiteta. Seriya 2. Yazykoznanie";journal;"24091979, 19989911";"Volgograd State University";Yes;Yes;;-;3;82;0;2285;0;0;0,00;27,87;80,71;0;9;Russian Federation;Eastern Europe;"Volgograd State University";"2022-2024";"Education; Linguistics and Language";"Social Sciences"
