Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
77;21100976733;"Przeglad Rusycystyczny";journal;"0137298X";"Polskie Towarzystwo Rusycystyczne";Yes;Yes;0,133;Q4;2;58;172;1414;13;167;0,07;24,38;71,67;0;4;Poland;Eastern Europe;"Polskie Towarzystwo Rusycystyczne";"2019-2024";"Literature and Literary Theory (Q2); Cultural Studies (Q3); Linguistics and Language (Q3); Philosophy (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
78;21101119578;"Philological Class";journal;"20712405, 26585235";"Ural State Pedagogical University";Yes;Yes;0,132;Q4;3;86;285;2014;24;283;0,09;23,42;78,95;0;6;Russian Federation;Eastern Europe;"Ural State Pedagogical University";"2019-2024";"Literature and Literary Theory (Q2); Linguistics and Language (Q3); Education (Q4)";"Arts and Humanities; Social Sciences"
79;21100265696;"International Journal of Euro-Mediterranean Studies";journal;"22326022, 18553362";"EMUNI University";Yes;Yes;0,131;Q4;5;13;31;374;9;29;0,28;28,77;52,17;0;8;Slovenia;Eastern Europe;"EMUNI University";"2012-2024";"History (Q3); Economics and Econometrics (Q4); Education (Q4); Political Science and International Relations (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Economics, Econometrics and Finance; Social Sciences"
80;21101034433;"Musical Art and Education";journal;"23091428";"Moscow Pedagogical State University";Yes;No;0,125;Q4;5;39;124;946;40;124;0,34;24,26;83,33;0;7;Russian Federation;Eastern Europe;"Moscow Pedagogical State University";"2019-2024";"Music (Q3); Developmental and Educational Psychology (Q4); Education (Q4)";"Arts and Humanities; Psychology; Social Sciences"
81;21101047721;"Human Research in Rehabilitation";journal;"22329935, 2232996X";"Institute for Human Rehabilitation";Yes;Yes;0,123;Q4;4;38;56;1158;13;55;0,26;30,47;64,47;0;16;Bosnia and Herzegovina;Eastern Europe;"Institute for Human Rehabilitation";"2019-2024";"Education (Q4); Rehabilitation (Q4); Social Psychology (Q4)";"Medicine; Psychology; Social Sciences"
82;21101038734;"Infectious Diseases: News, Opinions, Training";journal;"26587394, 23053496";"Geotar Media Publishing Group";No;No;0,123;Q4;8;66;207;1643;66;205;0,30;24,89;59,53;1;51;Russian Federation;Eastern Europe;"Geotar Media Publishing Group";"2019-2024";"Education (Q4); Immunology and Allergy (Q4); Infectious Diseases (Q4)";"Medicine; Social Sciences"
83;21101052865;"Detskie Chtenia";journal;"26867052, 23045817";"Institute of Russian Literature (The Pushkin House), Russian Academy of Sciences";Yes;Yes;0,122;Q4;3;42;124;672;4;117;0,04;16,00;75,51;0;4;Russian Federation;Eastern Europe;"Institute of Russian Literature (The Pushkin House), Russian Academy of Sciences";"2019-2024";"Literature and Literary Theory (Q2); Education (Q4)";"Arts and Humanities; Social Sciences"
84;21100455214;"Caritas et Veritas";journal;"18050948";"University of South Bohemia";Yes;No;0,121;Q4;3;18;86;875;6;81;0,07;48,61;47,62;0;0;Czech Republic;Eastern Europe;"University of South Bohemia";"2015-2024";"Philosophy (Q3); Religious Studies (Q3); Education (Q4); Sociology and Political Science (Q4)";"Arts and Humanities; Social Sciences"
85;21101145499;"Slobozhanskyi Herald of Science and Sport";journal;"23116374, 19910177";"Kharkiv State Academy of Physical Culture";Yes;Yes;0,120;Q4;6;25;163;911;22;163;0,17;36,44;52,48;0;5;Ukraine;Eastern Europe;"Kharkiv State Academy of Physical Culture";"2019-2024";"Education (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4)";"Health Professions; Social Sciences"
86;21101039065;"Ethics in Progress";journal;"20849257";"Adam Mickiewicz University, Faculty of Philosophy";Yes;Yes;0,115;Q4;6;18;57;743;7;56;0,18;41,28;61,29;0;2;Poland;Eastern Europe;"Adam Mickiewicz University, Faculty of Philosophy";"2010-2024";"Philosophy (Q3); Developmental and Educational Psychology (Q4); Education (Q4); Psychology (miscellaneous) (Q4)";"Arts and Humanities; Psychology; Social Sciences"
87;21100223584;"Specialusis Ugdymas";journal;"24243299, 13925369";"Vilnius University Press";Yes;Yes;0,113;Q4;7;6;22;185;5;21;0,25;30,83;100,00;0;2;Lithuania;Eastern Europe;"Vilnius University Press";"2016-2024";"Developmental and Educational Psychology (Q4); Education (Q4)";"Psychology; Social Sciences"
88;21101039071;"Acta Facultatis Philosophicae Universitatis Ostravienis Studia Germanistica";journal;"25710273, 1803408X";"University of Ostrava, Faculty of Arts";Yes;Yes;0,111;Q4;2;15;47;508;8;47;0,21;33,87;44,44;0;0;Czech Republic;Eastern Europe;"University of Ostrava, Faculty of Arts";"2019-2024";"Literature and Literary Theory (Q3); Cultural Studies (Q4); Education (Q4); Linguistics and Language (Q4)";"Arts and Humanities; Social Sciences"
89;21101038532;"Ukrainian Journal of Radiology and Oncology";journal;"27087166, 27087174";"Grigoriev Institute for medical Radiology and Oncology NAMS of Ukraine";Yes;No;0,111;Q4;4;32;102;1166;15;102;0,20;36,44;56,10;0;26;Ukraine;Eastern Europe;"Grigoriev Institute for medical Radiology and Oncology NAMS of Ukraine";"2020-2024";"Education (Q4); Oncology (Q4); Radiological and Ultrasound Technology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)";"Health Professions; Medicine; Social Sciences"
90;21100913650;"Teaching of Mathematics";journal;"14514966, 24061077";"Drustvo Matematicara Srbije";Yes;Yes;0,108;Q4;10;10;31;118;7;28;0,21;11,80;28,57;0;0;Serbia;Eastern Europe;"Drustvo Matematicara Srbije";"1998-2024";"Education (Q4); Mathematics (miscellaneous) (Q4)";"Mathematics; Social Sciences"
91;19600157337;"Acta Comeniana";journal;"02315955";"Academy of Sciences of the Czech Republic";No;No;0,103;Q4;4;0;15;0;1;15;0,00;0,00;0,00;0;0;Czech Republic;Eastern Europe;"Academy of Sciences of the Czech Republic";"2005, 2007, 2009-2022";"Cultural Studies (Q4); Education (Q4); History (Q4); Philosophy (Q4); Religious Studies (Q4)";"Arts and Humanities; Social Sciences"
92;21101063020;"Journal of Linguistic and Intercultural Education";journal;"20656599";"Universitatea "1 Decembrie 1918" Alba Iulia";No;No;0,103;Q4;2;0;56;0;2;54;0,05;0,00;0,00;0;0;Romania;Eastern Europe;"Universitatea "1 Decembrie 1918" Alba Iulia";"2019-2022";"Education (Q4); Linguistics and Language (Q4)";"Social Sciences"
93;21101154815;"Rocznik Teologii Katolickiej";journal;"16448855";"Department of Catholic Theology, University of Bialystok";No;No;0,102;Q4;2;16;41;349;1;41;0,04;21,81;34,62;0;0;Poland;Eastern Europe;"Department of Catholic Theology, University of Bialystok";"2019-2023";"Education (Q4); History (Q4); Philosophy (Q4); Religious Studies (Q4)";"Arts and Humanities; Social Sciences"
94;21100996952;"Annales Universitates Paedagogicae Cracoviensis. Studia ad Didacticam Mathematicae Pertinentia";journal;"20809751, 2450341X";"Uniwersytet Pedagogiczny";Yes;No;0,101;Q4;3;9;38;175;0;38;0,00;19,44;61,90;0;0;Poland;Eastern Europe;"Uniwersytet Pedagogiczny";"2019-2023";"Education (Q4); Mathematics (miscellaneous) (Q4)";"Mathematics; Social Sciences"
95;21100332241;"Aussiger Beitrage";journal;"18026419";"Jan-Evangelista-Purkyne-University";No;No;0,101;Q4;3;12;53;370;3;45;0,08;30,83;73,33;0;0;Czech Republic;Eastern Europe;"Jan-Evangelista-Purkyne-University";"2013-2024";"Education (Q4); Linguistics and Language (Q4); Literature and Literary Theory (Q4)";"Arts and Humanities; Social Sciences"
96;21100874728;"In Esse: English Studies in Albania";journal;"20787413";"Albanian Society for the Study of English";No;No;0,101;Q4;2;11;32;199;1;29;0,00;18,09;85,71;0;0;Albania;Eastern Europe;"Albanian Society for the Study of English";"2017-2024";"Education (Q4); Linguistics and Language (Q4); Literature and Literary Theory (Q4)";"Arts and Humanities; Social Sciences"
97;21101049681;"Verbum (Lithuania)";journal;"20296223, 25388746";"Vilnius University Press";Yes;Yes;0,101;Q4;2;6;22;237;2;21;0,14;39,50;57,14;0;0;Lithuania;Eastern Europe;"Vilnius University Press";"2019-2025";"Education (Q4); Linguistics and Language (Q4)";"Social Sciences"
98;21101155946;"Acta Universitatis Lodziensis. Folia Historica";journal;"24506990, 02086050";"Lodz University Press";Yes;Yes;0,100;Q4;1;38;86;1519;0;81;0,00;39,97;22,22;0;4;Poland;Eastern Europe;"Lodz University Press";"2020-2024";"Arts and Humanities (miscellaneous) (Q4); Education (Q4); History (Q4)";"Arts and Humanities; Social Sciences"
99;21101226103;"Acta Iadertina";journal;"18453392, 18491243";"University of Zadar";No;No;;-;2;10;40;355;8;39;0,14;35,50;83,33;0;0;Croatia;Eastern Europe;"University of Zadar";"2020-2024";"Education; Philosophy; Social Sciences (miscellaneous)";"Arts and Humanities; Social Sciences"
100;21101248337;"Advanced Education";journal;"24093351, 24108286";"National Technical University of Ukraine Igor Sikorsky Kyiv Polytechnic Institute";Yes;No;;-;7;23;91;939;77;91;0,89;40,83;66,67;0;0;Ukraine;Eastern Europe;"National Technical University of Ukraine Igor Sikorsky Kyiv Polytechnic Institute";"2020-2024";"Education";"Social Sciences"
101;21101192681;"Bosniaca";journal;"15125033, 23038888";"National and University Library of Bosnia and Herzegovina";Yes;Yes;;-;1;13;13;317;0;12;0,00;24,38;90,48;0;3;Bosnia and Herzegovina;Eastern Europe;"National and University Library of Bosnia and Herzegovina";"2022-2024";"Cultural Studies; Education; Social Sciences (miscellaneous)";"Social Sciences"
102;21101262994;"Kinesiologia Slovenica";journal;"13182269, 22324062";"University of Ljubljana";No;No;;-;4;36;90;1580;27;87;0,30;43,89;28,30;0;0;Slovenia;Eastern Europe;"University of Ljubljana";"2020-2024";"Anthropology; Education; Health (social science)";"Social Sciences"
103;21101216643;"Magistra Iadertina";journal;"18490018, 18463606";"University of Zadar Department of Teacher and Preschool Teacher Education";Yes;Yes;;-;1;13;32;373;3;32;0,05;28,69;86,96;0;0;Croatia;Eastern Europe;"University of Zadar Department of Teacher and Preschool Teacher Education";"2020-2024";"Arts and Humanities (miscellaneous); Education";"Arts and Humanities; Social Sciences"
104;21101181929;"Mathematics and Education in Mathematics";journal;"13133330, 28154002";"Union of Bulgarian Mathematicians";No;No;;-;3;22;89;156;1;84;0,02;7,09;45,83;0;2;Bulgaria;Eastern Europe;"Union of Bulgarian Mathematicians";"2019-2024";"Applied Mathematics; Computer Science (miscellaneous); Education; Mathematics (miscellaneous)";"Computer Science; Mathematics; Social Sciences"
105;21101268226;"National Psychological Journal";journal;"20796617, 23099828";"Lomonosov Moscow State University";Yes;Yes;;-;4;51;55;1606;16;55;0,14;31,49;71,31;0;0;Russian Federation;Eastern Europe;"Lomonosov Moscow State University";"2020-2021, 2023-2024";"Applied Psychology; Education; Experimental and Cognitive Psychology; Psychology (miscellaneous)";"Psychology; Social Sciences"
106;21101200961;"Odesa Medical Journal";journal;"22262008";"Odesa National Medical University";No;No;;-;2;60;60;1109;3;60;0,05;18,48;61,06;0;27;Ukraine;Eastern Europe;"Odesa National Medical University";"2019, 2021-2024";"Dentistry (miscellaneous); Education; Medicine (miscellaneous); Pharmacology (medical)";"Dentistry; Medicine; Social Sciences"
107;21101204532;"Prace Literaturoznawcze";journal;"24500798, 23535164";"University of Warmia and Mazury";No;No;;-;1;22;60;529;0;59;0,00;24,05;70,00;0;3;Poland;Eastern Europe;"University of Warmia and Mazury";"2020-2024";"Education; Linguistics and Language; Literature and Literary Theory";"Arts and Humanities; Social Sciences"
108;21101204644;"Rehabilitation and Recreation";journal;"27868354, 27868346";"Publishing House Helvetica";No;No;;-;5;114;93;1814;29;93;0,31;15,91;64,29;0;23;Ukraine;Eastern Europe;"Publishing House Helvetica";"2022-2024";"Education; Physical Therapy, Sports Therapy and Rehabilitation; Rehabilitation";"Health Professions; Medicine; Social Sciences"
109;21101195782;"Ukrainian Journal of Cardiology";journal;"1608635X, 26644479";"National Scientific Center Academician M D Strazhesko Institute of Cardiology of the National Academy of Medical Sciences of Ukraine";No;No;;-;4;24;99;573;8;99;0,11;23,88;55,56;0;17;Ukraine;Eastern Europe;"National Scientific Center Academician M D Strazhesko Institute of Cardiology of the National Academy of Medical Sciences of Ukraine";"2019-2024";"Cardiology and Cardiovascular Medicine; Education; Emergency Medical Services; Internal Medicine";"Health Professions; Medicine; Social Sciences"
